"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"72","RT @HRC: This #ValentinesDay, be proud to be yourself. Here’s some inspiration from @EllenPage, who came out 3 years ago today. https://t.c…",FALSE,0,NA,2017-02-16 03:48:44,FALSE,NA,"832074207550902274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slyram69",769,TRUE,FALSE,NA,NA
"73","RT @Brookelikecreek: Had a great night with the best #Valentine a girl could ask for! #HappyValentinesDay #Valentinesday #puppy #dog #Skitt…",FALSE,0,NA,2017-02-16 03:48:39,FALSE,NA,"832074185295794176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","firenorm1",1,TRUE,FALSE,NA,NA
"74","RT @ShahidKapoorDen: Our Beautiful Couple @ShahidKapoor #MiraKapoor #ShaMira
Out For Dinner On #ValentinesDay
Thier Smiles Makes Our Day
RT…",FALSE,0,NA,2017-02-16 03:48:37,FALSE,NA,"832074178081730560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nimraarif23",6,TRUE,FALSE,NA,NA
"75","RT @sonic_hedgehog: Open Your Heart and tag someone special. #ValentinesDay https://t.co/Rz7PNcqglr",FALSE,0,NA,2017-02-16 03:48:34,FALSE,NA,"832074163150020608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheSonicRide1",1493,TRUE,FALSE,NA,NA
"76","RT @umusic: We're celebrating #ValentinesDay w/ a giveaway! Follow us, quote tweet &amp; tag a friend for your chance to WIN a #FiftyShadesDark…",FALSE,0,NA,2017-02-16 03:48:33,FALSE,NA,"832074159878320129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bases03",26,TRUE,FALSE,NA,NA
"77","RT @popwrecked: Happy Day After #ValentinesDay From #PopwreckedApproved @AbiRatchford https://t.co/BZSR4U43St",FALSE,0,NA,2017-02-16 03:48:32,FALSE,NA,"832074157164728320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcbride_kia",2004,TRUE,FALSE,NA,NA
"78","RT @Pro_Bharati: A 100% #GrainFree #GlutenFree muffin with green #jackfruit flour! #ValentinesDay special from @Jackfruit365 #LCHF https://…",FALSE,0,NA,2017-02-16 03:48:32,FALSE,NA,"832074155948392448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CureT1Diabetes",3,TRUE,FALSE,NA,NA
"79","Find someone who looks at you the way I look at pizza. <ed><U+00A0><U+00BC><ed><U+00BD><U+0095> Happy #ValentinesDay!… https://t.co/d4ES5u0N4o",FALSE,0,NA,2017-02-16 03:48:30,FALSE,NA,"832074146104299520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SneakersCorgi",0,FALSE,FALSE,NA,NA
"80","RT @popwrecked: Happy Day After #ValentinesDay From #PopwreckedApproved @AbiRatchford https://t.co/BZSR4U43St",FALSE,0,NA,2017-02-16 03:48:29,FALSE,NA,"832074144741281796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","na_bartosik",2004,TRUE,FALSE,NA,NA
"81","#WIN a $250 Gift Card to @ThatsJared for your #ValentinesDay shopping! #jewelry #giveaway #ad https://t.co/a8F7aNU8l4",FALSE,0,NA,2017-02-16 03:48:27,FALSE,NA,"832074134167379968",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","jenannrodrigues",2,FALSE,FALSE,NA,NA
"82","RT @mishacollins: As #ValentinesDay draws to a close, I just want to say: immigrants, you are  <U+2764>ed. And we will stand by you.",FALSE,0,NA,2017-02-16 03:48:26,FALSE,NA,"832074129431932931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AppelAbby",4550,TRUE,FALSE,NA,NA
"83","Win the HTC 10 or HTC One A9 for Valentine's Day! #Giveaway #contest  @htc @htcusa @chip_chick #valentinesday https://t.co/RkjGToVrhh",FALSE,0,NA,2017-02-16 03:48:13,FALSE,NA,"832074075623264256",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","TheJaseYANG",0,FALSE,FALSE,NA,NA
"84","RT @FiftyShades: Here’s hoping your #ValentinesDay is all tied up. #FiftyShadesDarker is now playing: https://t.co/SjtEjiAT3G https://t.co/…",FALSE,0,NA,2017-02-16 03:48:12,FALSE,NA,"832074073576337412",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonserratBarr11",1325,TRUE,FALSE,NA,NA
"85","RT @MyLifeWellLoved: 5 Ways to Love Your Community on #ValentinesDay https://t.co/BjkvgughvO https://t.co/buFk2DJCL6",FALSE,0,NA,2017-02-16 03:48:10,FALSE,NA,"832074062960562176",NA,"<a href=""http://happilyblended.com"" rel=""nofollow"">HappilyBlendedApp</a>","LauraOinAK",48,TRUE,FALSE,NA,NA
"86","RT @TODAYshow: WATCH: @gwenstefani talks ""greatest guy ever,"" @blakeshelton, @nbcthevoice, #ValentinesDay and more! https://t.co/jC6ZwXfyO3",FALSE,0,NA,2017-02-16 03:48:09,FALSE,NA,"832074059596886017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduarda_zainny",254,TRUE,FALSE,NA,NA
"87","RT @ZeldaUniverse: To close off #ValentinesDay, and in all seriousness, BotW Link and Zelda may have the most astounding relationship in al…",FALSE,0,NA,2017-02-16 03:48:08,FALSE,NA,"832074055616442369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drippybat",123,TRUE,FALSE,NA,NA
"88","RT @trinitahh_: We some head asses but idc <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>got my baby a hat with my name on it <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>  #Valentinesday https://t.co/yvz78L7S3p",FALSE,0,NA,2017-02-16 03:48:07,FALSE,NA,"832074049429831683",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trinitahh_",13,TRUE,FALSE,NA,NA
"89","RT @popwrecked: The official #ValentinesDay photo of @KendallKarsonXo is so hot, we should extend the holiday to two days. #PopwreckedAppro…",FALSE,0,NA,2017-02-16 03:48:07,FALSE,NA,"832074049270394881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","audreym81901076",559,TRUE,FALSE,NA,NA
"90","RT @A_Fuckin_Maniak: BITCHES IS GREEZY IN MY CITY! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#ValentinesDay #OnlyInKansasCityMissouri https://t.co/TmopN4Kwkk",FALSE,0,NA,2017-02-16 03:48:06,FALSE,NA,"832074047160778752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jo_ORDANN",13,TRUE,FALSE,NA,NA
"91","RT @HandiworkinG: Wishing you a wonderful #ValentinesDay! https://t.co/gyVOXXsbDp #Valentines2017 #Etsy #BuyHandmade #BuyAmerican #ShopSmal…",FALSE,0,NA,2017-02-16 03:48:05,FALSE,NA,"832074043733995520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lusmysticjewels",20,TRUE,FALSE,NA,NA
"92","RT @NFL: A special card for a special someone. #ValentinesDay https://t.co/T5XxrV1MWr",FALSE,0,NA,2017-02-16 03:48:01,FALSE,NA,"832074025941794816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KnightLight03",1924,TRUE,FALSE,NA,NA
"93","RT @popwrecked: The official #ValentinesDay photo of @KendallKarsonXo is so hot, we should extend the holiday to two days. #PopwreckedAppro…",FALSE,0,NA,2017-02-16 03:48:01,FALSE,NA,"832074024704307200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angeliq71148947",559,TRUE,FALSE,NA,NA
"94","RT @RiversCasino_NY: Score a FREE #ValentinesDay date night at #DukesChophouse by commenting on our Facebook post using the hashtag #FineWi…",FALSE,0,NA,2017-02-16 03:47:59,FALSE,NA,"832074017918038016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeinsDan",3,TRUE,FALSE,NA,NA
"95","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 03:47:59,FALSE,NA,"832074016441696256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","K__lahna",595,TRUE,FALSE,NA,NA
"96","RT @AIIFandomPolls: Have you got a Valentine? #valentinesday",FALSE,0,NA,2017-02-16 03:47:49,FALSE,NA,"832073975744311297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","houda_ghazal",10,TRUE,FALSE,NA,NA
"97","RT @TheFashionCourt: Gwen Stefani wore a #DavidKoma Fall 2016 metal embroidered dress for #Revlon's Choose Love #ValentinesDay Event: https…",FALSE,0,NA,2017-02-16 03:47:46,FALSE,NA,"832073963622776833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_LizmaryA",4,TRUE,FALSE,NA,NA
"98","RT @popwrecked: The official #ValentinesDay photo of @KendallKarsonXo is so hot, we should extend the holiday to two days. #PopwreckedAppro…",FALSE,0,NA,2017-02-16 03:47:40,FALSE,NA,"832073937420898305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nichols_eldred",559,TRUE,FALSE,NA,NA
"99","RT @MartinGarrix: RT if you can't bear to be lonely #ValentinesDay https://t.co/A2tNl313wO https://t.co/n2oAbhc4qD",FALSE,0,NA,2017-02-16 03:47:40,FALSE,NA,"832073935445442560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexiaDombro",4151,TRUE,FALSE,NA,NA
"100","RT @OriginalFunko: RT &amp; follow @OriginalFunko for the chance to win a Belle &amp; The Beast Pop! prize pack! #ValentinesDay #BeOurGuest https:/…",FALSE,0,NA,2017-02-16 03:47:39,FALSE,NA,"832073933868433410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swaH3aly",10375,TRUE,FALSE,NA,NA
"101","RT @SashaEats: Fantastic Valentine's Day #dinner with my love <ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BE><ed><U+00B5><U+0082> #FoodFlock #ValentinesDay https://t.co/NIQU1iPN8E",FALSE,0,NA,2017-02-16 03:47:36,FALSE,NA,"832073919679053824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmpuppetmaster",4,TRUE,FALSE,NA,NA
"102","RT @10ccWorld: Don’t miss us tonight on the @BBCTheOneShow  #ValentinesDay #10cc https://t.co/s4gKByfNEj",FALSE,0,NA,2017-02-16 03:47:33,FALSE,NA,"832073907985379329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kyrielondon_",17,TRUE,FALSE,NA,NA
"103","RT @atlsexyslim: Vamp valentines look #makeup #valentinesmakeup #ValentinesDay #rpdr #rpdr9 #dragqueen https://t.co/QSNDjyJdg5",FALSE,0,NA,2017-02-16 03:47:32,FALSE,NA,"832073901819695104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsMDNACiccone",10,TRUE,FALSE,NA,NA
"104","RT @popwrecked: Happy Day After #ValentinesDay From #PopwreckedApproved @AbiRatchford https://t.co/BZSR4U43St",FALSE,0,NA,2017-02-16 03:47:29,FALSE,NA,"832073889635303424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rebecca17218721",2004,TRUE,FALSE,NA,NA
"105","RT @OriginalFunko: RT &amp; follow @OriginalFunko for the chance to win a Maz Kanata and Chewbacca Pop! prize pack! #ValentinesDay https://t.co…",FALSE,0,NA,2017-02-16 03:47:29,FALSE,NA,"832073889396228096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swaH3aly",7400,TRUE,FALSE,NA,NA
"106","RT @popwrecked: Happy Day After #ValentinesDay From #PopwreckedApproved @AbiRatchford https://t.co/BZSR4U43St",FALSE,0,NA,2017-02-16 03:47:29,FALSE,NA,"832073889287176195",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TalianAdelia",2004,TRUE,FALSE,NA,NA
"107","RT @CrimMinds_CBS: We can't help falling for these #CriminalMinds stars: https://t.co/UXVPpPkQCJ #ValentinesDay https://t.co/sB216Y900c",FALSE,0,NA,2017-02-16 03:47:27,FALSE,NA,"832073880990670850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyto391024",80,TRUE,FALSE,NA,NA
"108","I couldn't celebrate #ValentinesDay because 1. I am single and 2., I was too busy keeping up with our fractured democracy.",FALSE,0,NA,2017-02-16 03:47:22,FALSE,NA,"832073862481375232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evanrshay",0,FALSE,FALSE,NA,NA
"109","RT @popwrecked: Happy Day After #ValentinesDay From #PopwreckedApproved @AbiRatchford https://t.co/BZSR4U43St",FALSE,0,NA,2017-02-16 03:47:22,FALSE,NA,"832073862250520576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ardis_Only",2004,TRUE,FALSE,NA,NA
"110","BIG #SALE! Find a #ValentinesDay #Gift for your special someone Get the gift that keeps on giving #Orgasms!… https://t.co/H4P50H1L8V",FALSE,0,NA,2017-02-16 03:47:20,TRUE,NA,"832073851739713536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PYourgasm",0,FALSE,FALSE,NA,NA
"111","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 03:47:16,FALSE,NA,"832073835079950336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alison_foof",595,TRUE,FALSE,NA,NA
"112","RT @SvTGame: #ValentinesDay is approaching! To celebrate we're giving EVERYONE the chance to win 5 Epic Health Packs on Facebook! https://t…",FALSE,0,NA,2017-02-16 03:47:16,FALSE,NA,"832073834970939393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","mordecaiikaros",3,TRUE,FALSE,NA,NA
"113","RT @starwars: We know which Star Wars scene @truTVjokers' @BQQuinn loves the most. #ValentinesDay https://t.co/t6UBrsBxcN https://t.co/O7V7…",FALSE,0,NA,2017-02-16 03:47:12,FALSE,NA,"832073820022439936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thing2Of2",375,TRUE,FALSE,NA,NA
"114","RT @Varun_dvn: <U+0921><U+0940><U+092F><U+0930> Vaidehi, #ValentinesDay ke liye hum tumhaare liye phool laaye hai! #BadriVailentine @aliaa08 https://t.co/PdYu0t1CQB",FALSE,0,NA,2017-02-16 03:47:10,FALSE,NA,"832073810845298693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivam_fbg",606,TRUE,FALSE,NA,NA
"115","RT @ZeldaUniverse: To close off #ValentinesDay, and in all seriousness, BotW Link and Zelda may have the most astounding relationship in al…",FALSE,0,NA,2017-02-16 03:47:10,FALSE,NA,"832073810794967040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miavern",123,TRUE,FALSE,NA,NA
"116","RT @TODAYshow: WATCH: @gwenstefani talks ""greatest guy ever,"" @blakeshelton, @nbcthevoice, #ValentinesDay and more! https://t.co/jC6ZwXfyO3",FALSE,0,NA,2017-02-16 03:47:09,FALSE,NA,"832073808257359881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vaden_jessie",254,TRUE,FALSE,NA,NA
"117","RT @ShahidKapoorDen: Our Beautiful Couple @ShahidKapoor #MiraKapoor #ShaMira
Out For Dinner On #ValentinesDay
Thier Smiles Makes Our Day
RT…",FALSE,0,NA,2017-02-16 03:47:04,FALSE,NA,"832073787134844930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ILoveSkapoor",6,TRUE,FALSE,NA,NA
"118","RT @JOE_JoieS: WEEK3 : CRUSH ON 
<U+0E02><U+0E2D><U+0E07><U+0E02><U+0E27><U+0E31><U+0E0D><U+0E2D><U+0E30><U+0E44><U+0E23> <U+0E44><U+0E21><U+0E48><U+0E16><U+0E39><U+0E01><U+0E43><U+0E08><U+0E09><U+0E31><U+0E19><U+0E22><U+0E34><U+0E07><U+0E17><U+0E34><U+0E49><U+0E07><U+0E41><U+0E19><U+0E48> 
 #<U+0E2A><U+0E19><U+0E32><U+0E21><U+0E27><U+0E32><U+0E14><U+0E40><U+0E25><U+0E48><U+0E19> #ValentinesDay #<U+C288><U+C9D0> #yoonmin  #springday #<U+C288><U+AC00>  #<U+C9C0><U+BBFC> #MINGA #…",FALSE,0,NA,2017-02-16 03:47:03,FALSE,NA,"832073781472481282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bowantsfood",143,TRUE,FALSE,NA,NA
"119","This #ValentinesDay N. N. Light Shares Their Courtship and More #books #amwriting #IARTG https://t.co/jT55MJmdKa via @NNP_W_Light",FALSE,0,NA,2017-02-16 03:47:01,FALSE,NA,"832073775537614849",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","RonnieAnovelist",0,FALSE,FALSE,NA,NA
"120","RT @WeAreWrestlers: Rt if you love wrestling #ValentinesDay https://t.co/ADL2dCB3Qq",FALSE,0,NA,2017-02-16 03:47:01,FALSE,NA,"832073774618992640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zackocolipano",780,TRUE,FALSE,NA,NA
"121","RT @CassJoyMusic: New cover song!!! #ElasticHeart by @Sia #ValentinesDay 
https://t.co/oTC3t9O3k5 https://t.co/9uKCg2HQP4",FALSE,0,NA,2017-02-16 03:46:59,FALSE,NA,"832073765324410881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stephanieGfans",5,TRUE,FALSE,NA,NA
"122","RT @Iskra: @aerie &amp; I want you to not just celebrate V-day this #ValentinesDay but also U-day bc it's time to love U too! #AerieReal https:…",FALSE,0,NA,2017-02-16 03:46:54,FALSE,NA,"832073744889712640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vladi406",54,TRUE,FALSE,NA,NA
"123","RT @nnedv: “#ValentinesDay...that's when they become their best. The most romantic, beautiful cards you've ever gotten.” https://t.co/R3tCw…",FALSE,0,NA,2017-02-16 03:46:51,FALSE,NA,"832073730088116224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SheboyganSH",5,TRUE,FALSE,NA,NA
"124","RT @UNICEF: Show your support for girls around the world by saying ""I DON'T"" this #ValentinesDay: https://t.co/nv8AhqMwlZ #IDONT @UNFPA htt…",FALSE,0,NA,2017-02-16 03:46:48,FALSE,NA,"832073718176346113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheIntGallery",537,TRUE,FALSE,NA,NA
"125","RT @DjIso10: @DishPatani 
<U+0915><U+094C><U+0928> <U+0924><U+0941><U+091D><U+0947> <U+092A><U+094D><U+092F><U+093E><U+0930> <U+0915><U+0930><U+0947><U+0917><U+093E> <U+091C><U+0948><U+0938><U+0947> <U+092E><U+0948><U+0902> <U+0915><U+0930><U+0924><U+093E> <U+0939><U+0941><U+0964>
#HappyValentinesDay2017 
#ValentinesDay https://t.co/v2G7Pe0uUM",FALSE,0,NA,2017-02-16 03:46:46,FALSE,NA,"832073712388157440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeingDRathi",50,TRUE,FALSE,NA,NA
"126","RT @Varun_dvn: Amazing time celebrating #Valentinesday in the morning with these lil cuties #BadrinathKiDulhania https://t.co/dzrpqbt9Gb",FALSE,0,NA,2017-02-16 03:46:40,FALSE,NA,"832073686656094208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivam_fbg",603,TRUE,FALSE,NA,NA
"127","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 03:46:40,FALSE,NA,"832073683816607744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PChloe_13",595,TRUE,FALSE,NA,NA
"128","RT @thekingbrand420: Make #ValentinesDay last this year. Get an Herb Enhancer for $10 off. #SmokeLonger https://t.co/2oZALMttVh",FALSE,0,NA,2017-02-16 03:46:34,FALSE,NA,"832073660743688192",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","vaunna_baybee",173,TRUE,FALSE,NA,NA
"129","RT @thekingbrand420: Make #ValentinesDay last this year. Get an Herb Enhancer for $10 off. #SmokeLonger https://t.co/2oZALMttVh",FALSE,0,NA,2017-02-16 03:46:34,FALSE,NA,"832073660424929280",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Yaboy386",173,TRUE,FALSE,NA,NA
"130","RT @thekingbrand420: Make #ValentinesDay last this year. Get an Herb Enhancer for $10 off. #SmokeLonger https://t.co/2oZALMttVh",FALSE,0,NA,2017-02-16 03:46:34,FALSE,NA,"832073660408201216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","XXXadvisory",173,TRUE,FALSE,NA,NA
"131","RT @thekingbrand420: Make #ValentinesDay last this year. Get an Herb Enhancer for $10 off. #SmokeLonger https://t.co/2oZALMttVh",FALSE,0,NA,2017-02-16 03:46:34,FALSE,NA,"832073660202680320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StellaUrBaby",173,TRUE,FALSE,NA,NA
"132","RT @thekingbrand420: Make #ValentinesDay last this year. Get an Herb Enhancer for $10 off. #SmokeLonger https://t.co/2oZALMttVh",FALSE,0,NA,2017-02-16 03:46:34,FALSE,NA,"832073660110401536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StupidFroh",173,TRUE,FALSE,NA,NA
